"INDIVIDUAL_ID","MONTANDONI","VULGARIS","MARKER","SPECIES","CLEAR","HYBRID_ZONE"
"9675",0.045142,0.954858,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9677",0.010385,0.989615,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9679",0.015103,0.984897,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9680",0.023178,0.976822,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9682",0.010451,0.989549,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9683",0.014225,0.985775,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9686",0.996707,0.00329299999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9688",0.975481,0.024519,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9689",0.988955,0.011045,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9693",0.98612,0.01388,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9694",0.992332,0.00766800000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9696",0.060605,0.939395,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9697",0.014427,0.985573,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9705",0.04366,0.95634,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9710",0.004095,0.995905,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9712",0.017823,0.982177,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9714",0.011033,0.988967,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9729",0.012012,0.987988,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9732",0.004922,0.995078,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9733",0.007212,0.992788,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9738",0.021067,0.978933,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9744",0.004338,0.995662,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9747",0.002646,0.997354,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9748",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9749",0.011479,0.988521,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9750",0.029963,0.970037,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9751",0.007696,0.992304,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9752",0.007793,0.992207,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9753",0.015125,0.984875,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9754",0.00696,0.99304,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9755",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9756",0.988685,0.011315,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9758",0.016384,0.983616,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9759",0.987542,0.012458,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9761",0.009105,0.990895,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9764",0.028027,0.971973,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9767",0.015221,0.984779,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9768",0.033031,0.966969,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9769",0.034013,0.965987,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9770",0.015128,0.984872,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9771",0.057814,0.942186,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9773",0.958804,0.041196,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9775",0.995582,0.00441800000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9776",0.99185,0.00814999999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9777",0.999824,0.000175999999999954,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9779",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9780",0.990378,0.00962200000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9781",0.999857,0.000143000000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9782",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9783",0.995296,0.00470400000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9785",0.985378,0.014622,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9786",0.993748,0.00625200000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9787",0.995696,0.00430399999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9788",0.988291,0.011709,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9789",0.993467,0.00653300000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9790",0.993228,0.006772,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9791",0.978356,0.021644,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9792",0.978448,0.021552,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9793",0.006519,0.993481,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9814",0.993798,0.00620200000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9815",0.904083,0.095917,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9816",0.978937,0.0210630000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9817",0.972623,0.027377,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9818",0.986332,0.013668,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9819",0.998285,0.00171500000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9820",0.98878,0.01122,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9821",0.982055,0.017945,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9822",0.995624,0.00437600000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9824",0.985062,0.014938,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9826",0.998117,0.00188299999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9827",0.99203,0.00797000000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9829",0.966184,0.033816,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9831",0.993442,0.00655799999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9832",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9835",0.086539,0.913461,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9836",0.053193,0.946807,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9837",0.030803,0.969197,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9839",0.089751,0.910249,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9840",0.021069,0.978931,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9841",0.880043,0.119957,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9842",0.976084,0.023916,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9843",0.052169,0.947831,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9844",0.067291,0.932709,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9845",0.045011,0.954989,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9849",0.993387,0.00661299999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9850",0.022783,0.977217,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9852",0.987486,0.012514,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9853",0.987625,0.012375,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9854",0.042841,0.957159,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9855",0.990158,0.00984200000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9856",0.970393,0.029607,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9858",0.996405,0.00359500000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9862",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9864",0.993823,0.00617699999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9865",0.980361,0.019639,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9866",0.992397,0.00760300000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9867",0.995901,0.00409899999999996,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9868",0.984715,0.015285,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9869",0.984845,0.015155,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9870",0.98977,0.01023,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9871",0.985158,0.014842,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9872",0.990283,0.00971699999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9873",0.996877,0.00312299999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9874",0.990953,0.00904700000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9875",0.992768,0.00723200000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9879",0.986908,0.013092,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9881",0.984671,0.015329,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9883",0.991701,0.00829899999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9884",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9886",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9891",0.9818,0.0182,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9892",0.985978,0.014022,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9894",0.987644,0.012356,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9895",0.977823,0.022177,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9899",0.994758,0.00524199999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9901",0.997329,0.00267099999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9902",0.992134,0.00786600000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9904",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9905",0.98642,0.01358,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9906",0.983698,0.016302,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9907",0.992069,0.00793100000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9908",0.997106,0.00289399999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9910",0.985197,0.014803,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9911",0.989375,0.010625,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9912",0.995469,0.00453099999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9914",0.968687,0.031313,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9915",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9916",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9917",0.988368,0.011632,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9918",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9919",0.996613,0.00338700000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9921",0.985872,0.014128,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9922",0.98126,0.01874,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9923",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9925",0.993286,0.006714,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9926",0.997589,0.00241100000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9931",0.864528,0.135472,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9940",0.921996,0.078004,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9941",0.988662,0.011338,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9946",0.97889,0.02111,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9948",0.965137,0.034863,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"9949",0.981392,0.018608,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9950",0.989527,0.010473,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9951",0.99268,0.00731999999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9952",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9953",0.992625,0.00737500000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9954",0.981013,0.018987,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9955",0.981625,0.018375,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9956",0.989487,0.010513,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9957",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9958",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9960",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9962",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9963",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9965",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9966",0.006069,0.993931,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9967",0.001981,0.998019,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9968",0.036711,0.963289,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"9969",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9970",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9973",0.006958,0.993042,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9976",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9977",0.014275,0.985725,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9979",0.008248,0.991752,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9980",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9981",0.001342,0.998658,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9989",0.019227,0.980773,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9990",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9991",0.003552,0.996448,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9992",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9993",0.002569,0.997431,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9994",0.015436,0.984564,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9995",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9996",0.012781,0.987219,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9997",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9998",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9999",0.002842,0.997158,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"10062",0.481513,0.518487,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"1889",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"1891",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"1892",1.00004000160006e-05,0.999989999599984,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"6274",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"6281",0,1,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"7091",0.010431,0.989569,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"9275",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9276",0.996516,0.00348400000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9277",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9279",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9281",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9283",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9284",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9287",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9290",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9291",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9292",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9293",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9295",0.99706,0.00294000000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9296",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9297",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9301",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9302",0.997373,0.00262700000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9304",0.997598,0.00240200000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9305",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9306",0.997694,0.00230600000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9307",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9308",0.998254,0.00174600000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9309",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9310",0.989993,0.010007,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9311",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9313",0.996531,0.00346900000000006,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9315",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9316",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9317",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9318",0.981607,0.018393,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2644",0.985138,0.014862,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2645",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2646",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2647",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2648",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2649",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2650",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2651",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2652",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2653",0.996889,0.00311099999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2654",0.844881,0.155119,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"2655",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2656",0.955105,0.044895,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"2657",0.997734,0.00226599999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"2658",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9029",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9030",0.999428,0.000572000000000017,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9031",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9032",0.997668,0.002332,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9033",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9034",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9035",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9036",0.980099,0.0199009999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9037",0.996407,0.00359299999999996,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9038",0.994005,0.00599499999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9039",0.997861,0.002139,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9040",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9041",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9042",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9043",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9007",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9009",0.982596,0.017404,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9010",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9012",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9014",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9015",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9016",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9017",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9018",0.998709,0.00129100000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9019",0.99737,0.00263000000000002,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9020",0.997941,0.00205900000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9022",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9023",0.986614,0.013386,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9024",0.992573,0.00742699999999996,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9025",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9044",0.99281,0.00719000000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9045",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9046",0.997438,0.00256199999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9047",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9048",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9049",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9050",0.99635,0.00365000000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9051",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9052",0.992881,0.00711899999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9053",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9054",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9055",0.9985,0.00149999999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9056",0.997635,0.00236499999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9057",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9058",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9059",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9060",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9061",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9062",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9064",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9066",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9067",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9069",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9072",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9075",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9076",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9077",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9078",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9079",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9168",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"9169",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
