FID,ID,TRANSECT,DISTANCE
"77546","1",A,7754500
"77547","1",A,7754600
"77548","1",A,7754700
"77549","1",A,7754800
"77550","1",A,7754900
"77551","1",A,7755000
"77552","1",A,7755100
"77553","1",A,7755200
"77554","1",A,7755300
"77555","1",A,7755400
"77556","1",A,7755500
"77557","1",A,7755600
"77558","1",A,7755700
"77559","1",A,7755800
"77560","1",A,7755900
"77561","1",A,7756000
"77562","1",A,7756100
"77563","1",A,7756200
"77564","1",A,7756300
"77565","1",A,7756400
"77566","1",A,7756500
"77567","1",A,7756600
"77568","1",A,7756700
"77569","1",A,7756800
"77570","1",A,7756900
"77571","1",A,7757000
"77572","1",A,7757100
"77573","1",A,7757200
"77574","1",A,7757300
"77575","1",A,7757400
"77576","1",A,7757500
"77577","1",A,7757600
"77578","1",A,7757700
"77579","1",A,7757800
"77580","1",A,7757900
"77581","1",A,7758000
"77582","1",A,7758100
"77583","1",A,7758200
"77584","1",A,7758300
"77585","1",A,7758400
"77586","1",A,7758500
"77587","1",A,7758600
"77588","1",A,7758700
"77589","1",A,7758800
"77590","1",A,7758900
"77591","1",A,7759000
"77592","1",A,7759100
"77593","1",A,7759200
"77594","1",A,7759300
"77595","1",A,7759400
"77596","1",A,7759500
"77597","1",A,7759600
"77598","1",A,7759700
"77599","1",A,7759800
"77600","1",A,7759900
"77601","1",A,7760000
"77602","1",A,7760100
"77603","1",A,7760200
"77604","1",A,7760300
"77605","1",A,7760400
"77606","1",A,7760500
"77607","1",A,7760600
"77608","1",A,7760700
"77609","1",A,7760800
"77610","1",A,7760900
"77611","1",A,7761000
"77612","1",A,7761100
"77613","1",A,7761200
"77614","1",A,7761300
"77615","1",A,7761400
"77616","1",A,7761500
"77617","1",A,7761600
"77618","1",A,7761700
"77619","1",A,7761800
"77620","1",A,7761900
"77621","1",A,7762000
"77622","1",A,7762100
"77623","1",A,7762200
"77624","1",A,7762300
"77625","1",A,7762400
"77626","1",A,7762500
"77627","1",A,7762600
"77628","1",A,7762700
"77629","1",A,7762800
"77630","1",A,7762900
"77631","1",A,7763000
"77632","1",A,7763100
"77633","1",A,7763200
"77634","1",A,7763300
"77635","1",A,7763400
"77636","1",A,7763500
"77637","1",A,7763600
"77638","1",A,7763700
"77639","1",A,7763800
"77640","1",A,7763900
"77641","1",A,7764000
"77642","1",A,7764100
"77643","1",A,7764200
"77644","1",A,7764300
"77645","1",A,7764400
"77646","1",A,7764500
"77647","1",A,7764600
"77648","1",A,7764700
"77649","1",A,7764800
"77650","1",A,7764900
"77651","1",A,7765000
"77652","1",A,7765100
"77653","1",A,7765200
"77654","1",A,7765300
"77655","1",A,7765400
"77656","1",A,7765500
"77657","1",A,7765600
"77658","1",A,7765700
"77659","1",A,7765800
"77660","1",A,7765900
"77661","1",A,7766000
"77662","1",A,7766100
"77663","1",A,7766200
"77664","1",A,7766300
"77665","1",A,7766400
"77666","1",A,7766500
"77667","1",A,7766600
"77668","1",A,7766700
"77669","1",A,7766800
"77670","1",A,7766900
"77671","1",A,7767000
"77672","1",A,7767100
"77673","1",A,7767200
"77674","1",A,7767300
"77675","1",A,7767400
"77676","1",A,7767500
"77677","1",A,7767600
"77678","1",A,7767700
"77679","1",A,7767800
"77680","1",A,7767900
"77681","1",A,7768000
"77682","1",A,7768100
"77683","1",A,7768200
"77684","1",A,7768300
"77685","1",A,7768400
"77686","1",A,7768500
"77687","1",A,7768600
"77688","1",A,7768700
"77689","1",A,7768800
"77690","1",A,7768900
"77691","1",A,7769000
"77692","1",A,7769100
"77693","1",A,7769200
"77694","1",A,7769300
"77695","1",A,7769400
"77696","1",A,7769500
"77697","1",A,7769600
"77698","1",A,7769700
"77699","1",A,7769800
"77700","1",A,7769900
"77701","1",A,7770000
"77702","1",A,7770100
"77703","1",A,7770200
"77704","1",A,7770300
"77705","1",A,7770400
"77706","1",A,7770500
"77707","1",A,7770600
"77708","1",A,7770700
"77709","1",A,7770800
"77710","1",A,7770900
"77711","1",A,7771000
"77712","1",A,7771100
"77713","1",A,7771200
"77714","1",A,7771300
"77715","1",A,7771400
"77716","1",A,7771500
"77717","1",A,7771600
"77718","1",A,7771700
"77719","1",A,7771800
"77720","1",A,7771900
"77721","1",A,7772000
"77722","1",A,7772100
"77723","1",A,7772200
"77724","1",A,7772300
"77725","1",A,7772400
"77726","1",A,7772500
"77727","1",A,7772600
"77728","1",A,7772700
"77729","1",A,7772800
"77730","1",A,7772900
"77731","1",A,7773000
"77732","1",A,7773100
"77733","1",A,7773200
"77734","1",A,7773300
"77735","1",A,7773400
"77736","1",A,7773500
"77737","1",A,7773600
"77738","1",A,7773700
"77739","1",A,7773800
"77740","1",A,7773900
"77741","1",A,7774000
"77742","1",A,7774100
"77743","1",A,7774200
"77744","1",A,7774300
"77745","1",A,7774400
"77746","1",A,7774500
"77747","1",A,7774600
"77748","1",A,7774700
"77749","1",A,7774800
"77750","1",A,7774900
"77751","1",A,7775000
"77752","1",A,7775100
"77753","1",A,7775200
"77754","1",A,7775300
"77755","1",A,7775400
"77756","1",A,7775500
"77757","1",A,7775600
"77758","1",A,7775700
"77759","1",A,7775800
"77760","1",A,7775900
"77761","1",A,7776000
"77762","1",A,7776100
"77763","1",A,7776200
"77764","1",A,7776300
"77765","1",A,7776400
"77766","1",A,7776500
"77767","1",A,7776600
"77768","1",A,7776700
"77769","1",A,7776800
"77770","1",A,7776900
"77771","1",A,7777000
"77772","1",A,7777100
"77773","1",A,7777200
"77774","1",A,7777300
"77775","1",A,7777400
"77776","1",A,7777500
"77777","1",A,7777600
"77778","1",A,7777700
"77779","1",A,7777800
"77780","1",A,7777900
"77781","1",A,7778000
"77782","1",A,7778100
"77783","1",A,7778200
"77784","1",A,7778300
"77785","1",A,7778400
"77786","1",A,7778500
"77787","1",A,7778600
"77788","1",A,7778700
"77789","1",A,7778800
"77790","1",A,7778900
"77791","1",A,7779000
"77792","1",A,7779100
"77793","1",A,7779200
"77794","1",A,7779300
"77795","1",A,7779400
"77796","1",A,7779500
"77797","1",A,7779600
"77798","1",A,7779700
"77799","1",A,7779800
"77800","1",A,7779900
"77801","1",A,7780000
"77802","1",A,7780100
"77803","1",A,7780200
"77804","1",A,7780300
"77805","1",A,7780400
"77806","1",A,7780500
"77807","1",A,7780600
"77808","1",A,7780700
"77809","1",A,7780800
"77810","1",A,7780900
"77811","1",A,7781000
"77812","1",A,7781100
"77813","1",A,7781200
"77814","1",A,7781300
"77815","1",A,7781400
"77816","1",A,7781500
"77817","1",A,7781600
"77818","1",A,7781700
"77819","1",A,7781800
"77820","1",A,7781900
"77821","1",A,7782000
"77822","1",A,7782100
"77823","1",A,7782200
"77824","1",A,7782300
"77825","1",A,7782400
"77826","1",A,7782500
"77827","1",A,7782600
"77828","1",A,7782700
"77829","1",A,7782800
"77830","1",A,7782900
"77831","1",A,7783000
"77832","1",A,7783100
"77833","1",A,7783200
"77834","1",A,7783300
"77835","1",A,7783400
"77836","1",A,7783500
"77837","1",A,7783600
"77838","1",A,7783700
"77839","1",A,7783800
"77840","1",A,7783900
"77841","1",A,7784000
"77842","1",A,7784100
"77843","1",A,7784200
"77844","1",A,7784300
"77845","1",A,7784400
"77846","1",A,7784500
"77847","1",A,7784600
"77848","1",A,7784700
"77849","1",A,7784800
"77850","1",A,7784900
"77851","1",A,7785000
"77852","1",A,7785100
"77853","1",A,7785200
"77854","1",A,7785300
"77855","1",A,7785400
"77856","1",A,7785500
"77857","1",A,7785600
"77858","1",A,7785700
"77859","1",A,7785800
"77860","1",A,7785900
"77861","1",A,7786000
"77862","1",A,7786100
"77863","1",A,7786200
"77864","1",A,7786300
"77865","1",A,7786400
"77866","1",A,7786500
"77867","1",A,7786600
"77868","1",A,7786700
"77869","1",A,7786800
"77870","1",A,7786900
"77871","1",A,7787000
"77872","1",A,7787100
"77873","1",A,7787200
"77874","1",A,7787300
"77875","1",A,7787400
"77876","1",A,7787500
"77877","1",A,7787600
"77878","1",A,7787700
"77879","1",A,7787800
"77880","1",A,7787900
"77881","1",A,7788000
"77882","1",A,7788100
"77883","1",A,7788200
"77884","1",A,7788300
"77885","1",A,7788400
"77886","1",A,7788500
"77887","1",A,7788600
"77888","1",A,7788700
"77889","1",A,7788800
"77890","1",A,7788900
"77891","1",A,7789000
"77892","1",A,7789100
"77893","1",A,7789200
"77894","1",A,7789300
"77895","1",A,7789400
"77896","1",A,7789500
"77897","1",A,7789600
"77898","1",A,7789700
"77899","1",A,7789800
"77900","1",A,7789900
"77901","1",A,7790000
"77902","1",A,7790100
"77903","1",A,7790200
"77904","1",A,7790300
"77905","1",A,7790400
"77906","1",A,7790500
"77907","1",A,7790600
"77908","1",A,7790700
"77909","1",A,7790800
"77910","1",A,7790900
"77911","1",A,7791000
"77912","1",A,7791100
"77913","1",A,7791200
"77914","1",A,7791300
"77915","1",A,7791400
"77916","1",A,7791500
"77917","1",A,7791600
"77918","1",A,7791700
"77919","1",A,7791800
"77920","1",A,7791900
"77921","1",A,7792000
"77922","1",A,7792100
"77923","1",A,7792200
"77924","1",A,7792300
"77925","1",A,7792400
"77926","1",A,7792500
"77927","1",A,7792600
"77928","1",A,7792700
"77929","1",A,7792800
"77930","1",A,7792900
"77931","1",A,7793000
"77932","1",A,7793100
"77933","1",A,7793200
"77934","1",A,7793300
"77935","1",A,7793400
"77936","1",A,7793500
"77937","1",A,7793600
"77938","1",A,7793700
"77939","1",A,7793800
"77940","1",A,7793900
"77941","1",A,7794000
"77942","1",A,7794100
"77943","1",A,7794200
"77944","1",A,7794300
"77945","1",A,7794400
"77946","1",A,7794500
"77947","1",A,7794600
"77948","1",A,7794700
"77949","1",A,7794800
"77950","1",A,7794900
"77951","1",A,7795000
"77952","1",A,7795100
"77953","1",A,7795200
"77954","1",A,7795300
"77955","1",A,7795400
"77956","1",A,7795500
"77957","1",A,7795600
"77958","1",A,7795700
"77959","1",A,7795800
"77960","1",A,7795900
"77961","1",A,7796000
"77962","1",A,7796100
"77963","1",A,7796200
"77964","1",A,7796300
"77965","1",A,7796400
"77966","1",A,7796500
"77967","1",A,7796600
"77968","1",A,7796700
"77969","1",A,7796800
"77970","1",A,7796900
"77971","1",A,7797000
"77972","1",A,7797100
"77973","1",A,7797200
"77974","1",A,7797300
"77975","1",A,7797400
"77976","1",A,7797500
"77977","1",A,7797600
"77978","1",A,7797700
"77979","1",A,7797800
"77980","1",A,7797900
"77981","1",A,7798000
"77982","1",A,7798100
"77983","1",A,7798200
"77984","1",A,7798300
"77985","1",A,7798400
"77986","1",A,7798500
"77987","1",A,7798600
"77988","1",A,7798700
"77989","1",A,7798800
"77990","1",A,7798900
"77991","1",A,7799000
"77992","1",A,7799100
"77993","1",A,7799200
"77994","1",A,7799300
"77995","1",A,7799400
"77996","1",A,7799500
"77997","1",A,7799600
"77998","1",A,7799700
"77999","1",A,7799800
"78000","1",A,7799900
"78001","1",A,7800000
"78002","1",A,7800100
"78003","1",A,7800200
"78004","1",A,7800300
"78005","1",A,7800400
"78006","1",A,7800500
"78007","1",A,7800600
"78008","1",A,7800700
"78009","1",A,7800800
"78010","1",A,7800900
"78011","1",A,7801000
"78012","1",A,7801100
"78013","1",A,7801200
"78014","1",A,7801300
"78015","1",A,7801400
"78016","1",A,7801500
"78017","1",A,7801600
"78018","1",A,7801700
"78019","1",A,7801800
"78020","1",A,7801900
"78021","1",A,7802000
"78022","1",A,7802100
"78023","1",A,7802200
"78024","1",A,7802300
"78025","1",A,7802400
"78026","1",A,7802500
"78027","1",A,7802600
"78028","1",A,7802700
"78029","1",A,7802800
"78030","1",A,7802900
"78031","1",A,7803000
"78032","1",A,7803100
"78033","1",A,7803200
"78034","1",A,7803300
"78035","1",A,7803400
"78036","1",A,7803500
"78037","1",A,7803600
"78038","1",A,7803700
"78039","1",A,7803800
"78040","1",A,7803900
"78041","1",A,7804000
"78042","1",A,7804100
"78043","1",A,7804200
"78044","1",A,7804300
"78045","1",A,7804400
"78046","1",A,7804500
"78047","1",A,7804600
"78048","1",A,7804700
"78049","1",A,7804800
"78050","1",A,7804900
"78051","1",A,7805000
"78052","1",A,7805100
"78053","1",A,7805200
"78054","1",A,7805300
"78055","1",A,7805400
"78056","1",A,7805500
"78057","1",A,7805600
"78058","1",A,7805700
"78059","1",A,7805800
"78060","1",A,7805900
"78061","1",A,7806000
"78062","1",A,7806100
"78063","1",A,7806200
"78064","1",A,7806300
"78065","1",A,7806400
"78066","1",A,7806500
"78067","1",A,7806600
"78068","1",A,7806700
"78069","1",A,7806800
"78070","1",A,7806900
"78071","1",A,7807000
"78072","1",A,7807100
"78073","1",A,7807200
"78074","1",A,7807300
"78075","1",A,7807400
"78076","1",A,7807500
"78077","1",A,7807600
"78078","1",A,7807700
"78079","1",A,7807800
"78080","1",A,7807900
"78081","1",A,7808000
"78082","1",A,7808100
"78083","1",A,7808200
"78084","1",A,7808300
"78085","1",A,7808400
"78086","1",A,7808500
"78087","1",A,7808600
"78088","1",A,7808700
"78089","1",A,7808800
"78090","1",A,7808900
"78091","1",A,7809000
"78092","1",A,7809100
"78093","1",A,7809200
"78094","1",A,7809300
"78095","1",A,7809400
"78096","1",A,7809500
"78097","1",A,7809600
"78098","1",A,7809700
"78099","1",A,7809800
"78100","1",A,7809900
"78101","1",A,7810000
"78102","1",A,7810100
"78103","1",A,7810200
"78104","1",A,7810300
"78105","1",A,7810400
"78106","1",A,7810500
"78107","1",A,7810600
"78108","1",A,7810700
"78109","1",A,7810800
"78110","1",A,7810900
"78111","1",A,7811000
"78112","1",A,7811100
"78113","1",A,7811200
"78114","1",A,7811300
"78115","1",A,7811400
"78116","1",A,7811500
"78117","1",A,7811600
"78118","1",A,7811700
"78119","1",A,7811800
"78120","1",A,7811900
"78121","1",A,7812000
"78122","1",A,7812100
"78123","1",A,7812200
"78124","1",A,7812300
"78125","1",A,7812400
"78126","1",A,7812500
"78127","1",A,7812600
"78128","1",A,7812700
"78129","1",A,7812800
"78130","1",A,7812900
"78131","1",A,7813000
"78132","1",A,7813100
"78133","1",A,7813200
"78134","1",A,7813300
"78135","1",A,7813400
"78136","1",A,7813500
"78137","1",A,7813600
"78138","1",A,7813700
"78139","1",A,7813800
"78140","1",A,7813900
"78141","1",A,7814000
"78142","1",A,7814100
"78143","1",A,7814200
"78144","1",A,7814300
"78145","1",A,7814400
"78146","1",A,7814500
"78147","1",A,7814600
"78148","1",A,7814700
"78149","1",A,7814800
"78150","1",A,7814900
"78151","1",A,7815000
"78152","1",A,7815100
"78153","1",A,7815200
"78154","1",A,7815300
"78155","1",A,7815400
"78156","1",A,7815500
"78157","1",A,7815600
"78158","1",A,7815700
"78159","1",A,7815800
"78160","1",A,7815900
"78161","1",A,7816000
"78162","1",A,7816100
"78163","1",A,7816200
"78164","1",A,7816300
"78165","1",A,7816400
"78166","1",A,7816500
"78167","1",A,7816600
"78168","1",A,7816700
"78169","1",A,7816800
"78170","1",A,7816900
"78171","1",A,7817000
"78172","1",A,7817100
"78173","1",A,7817200
"78174","1",A,7817300
"78175","1",A,7817400
"78176","1",A,7817500
"78177","1",A,7817600
"78178","1",A,7817700
"78179","1",A,7817800
"78180","1",A,7817900
"78181","1",A,7818000
"78182","1",A,7818100
"78183","1",A,7818200
"78184","1",A,7818300
"78185","1",A,7818400
"78186","1",A,7818500
"78187","1",A,7818600
"78188","1",A,7818700
"78189","1",A,7818800
"78190","1",A,7818900
"78191","1",A,7819000
"78192","1",A,7819100
"78193","1",A,7819200
"78194","1",A,7819300
"78195","1",A,7819400
"78196","1",A,7819500
"78197","1",A,7819600
"78198","1",A,7819700
"78199","1",A,7819800
"78200","1",A,7819900
"78201","1",A,7820000
"78202","1",A,7820100
"78203","1",A,7820200
"78204","1",A,7820300
"78205","1",A,7820400
"78206","1",A,7820500
"78207","1",A,7820600
"78208","1",A,7820700
"78209","1",A,7820800
"78210","1",A,7820900
"78211","1",A,7821000
"78212","1",A,7821100
"78213","1",A,7821200
"78214","1",A,7821300
"78215","1",A,7821400
"78216","1",A,7821500
"78217","1",A,7821600
"78218","1",A,7821700
"78219","1",A,7821800
"78220","1",A,7821900
"78221","1",A,7822000
"78222","1",A,7822100
"78223","1",A,7822200
"78224","1",A,7822300
"78225","1",A,7822400
"78226","1",A,7822500
"78227","1",A,7822600
"78228","1",A,7822700
"78229","1",A,7822800
"78230","1",A,7822900
"78231","1",A,7823000
"78232","1",A,7823100
"78233","1",A,7823200
"78234","1",A,7823300
"78235","1",A,7823400
"78236","1",A,7823500
"78237","1",A,7823600
"78238","1",A,7823700
"78239","1",A,7823800
"78240","1",A,7823900
"78241","1",A,7824000
"78242","1",A,7824100
"78243","1",A,7824200
"78244","1",A,7824300
"78245","1",A,7824400
"78246","1",A,7824500
"78247","1",A,7824600
"78248","1",A,7824700
"78249","1",A,7824800
"78250","1",A,7824900
"78251","1",A,7825000
"78252","1",A,7825100
"78253","1",A,7825200
"78254","1",A,7825300
"78255","1",A,7825400
"78256","1",A,7825500
"78257","1",A,7825600
"78258","1",A,7825700
"78259","1",A,7825800
"78260","1",A,7825900
"78261","1",A,7826000
"78262","1",A,7826100
"78263","1",A,7826200
"78264","1",A,7826300
"78265","1",A,7826400
"78266","1",A,7826500
"78267","1",A,7826600
"78268","1",A,7826700
"78269","1",A,7826800
"78270","1",A,7826900
"78271","1",A,7827000
"78272","1",A,7827100
"78273","1",A,7827200
"78274","1",A,7827300
"78275","1",A,7827400
"78276","1",A,7827500
"78277","1",A,7827600
"78278","1",A,7827700
"78279","1",A,7827800
"78280","1",A,7827900
"78281","1",A,7828000
"78282","1",A,7828100
"78283","1",A,7828200
"78284","1",A,7828300
"78285","1",A,7828400
"78286","1",A,7828500
"78287","1",A,7828600
"78288","1",A,7828700
"78289","1",A,7828800
"78290","1",A,7828900
"78291","1",A,7829000
"78292","1",A,7829100
"78293","1",A,7829200
"78294","1",A,7829300
"78295","1",A,7829400
"78296","1",A,7829500
"78297","1",A,7829600
"78298","1",A,7829700
"78299","1",A,7829800
"78300","1",A,7829900
"78301","1",A,7830000
"78302","1",A,7830100
"78303","1",A,7830200
"78304","1",A,7830300
"78305","1",A,7830400
"78306","1",A,7830500
"78307","1",A,7830600
"78308","1",A,7830700
"78309","1",A,7830800
"78310","1",A,7830900
"78311","1",A,7831000
"78312","1",A,7831100
"78313","1",A,7831200
"78314","1",A,7831300
"78315","1",A,7831400
"78316","1",A,7831500
"78317","1",A,7831600
"78318","1",A,7831700
"78319","1",A,7831800
"78320","1",A,7831900
"78321","1",A,7832000
"78322","1",A,7832100
"78323","1",A,7832200
"78324","1",A,7832300
"78325","1",A,7832400
"78326","1",A,7832500
"78327","1",A,7832600
"78328","1",A,7832700
"78329","1",A,7832800
"78330","1",A,7832900
"78331","1",A,7833000
"78332","1",A,7833100
"78333","1",A,7833200
"78334","1",A,7833300
"78335","1",A,7833400
"78336","1",A,7833500
"78337","1",A,7833600
"78338","1",A,7833700
"78339","1",A,7833800
"78340","1",A,7833900
"78341","1",A,7834000
"78342","1",A,7834100
"78343","1",A,7834200
"78344","1",A,7834300
"78345","1",A,7834400
"78346","1",A,7834500
"78347","1",A,7834600
"78348","1",A,7834700
"78349","1",A,7834800
"78350","1",A,7834900
"78351","1",A,7835000
"78352","1",A,7835100
"78353","1",A,7835200
"78354","1",A,7835300
"78355","1",A,7835400
"78356","1",A,7835500
"78357","1",A,7835600
"78358","1",A,7835700
"78359","1",A,7835800
"78360","1",A,7835900
"78361","1",A,7836000
"78362","1",A,7836100
"78363","1",A,7836200
"78364","1",A,7836300
"78365","1",A,7836400
"78366","1",A,7836500
"78367","1",A,7836600
"78368","1",A,7836700
"78369","1",A,7836800
"78370","1",A,7836900
"78371","1",A,7837000
"78372","1",A,7837100
"78373","1",A,7837200
"78374","1",A,7837300
"78375","1",A,7837400
"78376","1",A,7837500
"78377","1",A,7837600
"78378","1",A,7837700
"78379","1",A,7837800
"78380","1",A,7837900
"78381","1",A,7838000
"78382","1",A,7838100
"78383","1",A,7838200
"78384","1",A,7838300
"78385","1",A,7838400
"78386","1",A,7838500
"78387","1",A,7838600
"78388","1",A,7838700
"78389","1",A,7838800
"78390","1",A,7838900
"78391","1",A,7839000
"78392","1",A,7839100
"78393","1",A,7839200
"78394","1",A,7839300
"78395","1",A,7839400
"78396","1",A,7839500
"78397","1",A,7839600
"78398","1",A,7839700
"78399","1",A,7839800
"78400","1",A,7839900
"78401","1",A,7840000
"78402","1",A,7840100
"78403","1",A,7840200
"78404","1",A,7840300
"78405","1",A,7840400
"78406","1",A,7840500
"78407","1",A,7840600
"78408","1",A,7840700
"78409","1",A,7840800
"78410","1",A,7840900
"78411","1",A,7841000
"78412","1",A,7841100
"78413","1",A,7841200
"78414","1",A,7841300
"78415","1",A,7841400
"78416","1",A,7841500
"78417","1",A,7841600
"78418","1",A,7841700
"78419","1",A,7841800
"78420","1",A,7841900
"78421","1",A,7842000
"78422","1",A,7842100
"78423","1",A,7842200
"78424","1",A,7842300
"78425","1",A,7842400
"78426","1",A,7842500
"78427","1",A,7842600
"78428","1",A,7842700
"78429","1",A,7842800
"78430","1",A,7842900
"78431","1",A,7843000
"78432","1",A,7843100
"78433","1",A,7843200
"78434","1",A,7843300
"78435","1",A,7843400
"78436","1",A,7843500
"78437","1",A,7843600
"78438","1",A,7843700
"78439","1",A,7843800
"78440","1",A,7843900
"78441","1",A,7844000
"78442","1",A,7844100
"78443","1",A,7844200
"78444","1",A,7844300
"78445","1",A,7844400
"78446","1",A,7844500
"78447","1",A,7844600
"78448","1",A,7844700
"78449","1",A,7844800
"78450","1",A,7844900
"78451","1",A,7845000
"78452","1",A,7845100
"78453","1",A,7845200
"78454","1",A,7845300
"78455","1",A,7845400
"78456","1",A,7845500
"78457","1",A,7845600
"78458","1",A,7845700
"78459","1",A,7845800
"78460","1",A,7845900
"78461","1",A,7846000
"78462","1",A,7846100
"78463","1",A,7846200
"78464","1",A,7846300
"78465","1",A,7846400
"78466","1",A,7846500
"78467","1",A,7846600
"78468","1",A,7846700
"78469","1",A,7846800
"78470","1",A,7846900
"78471","1",A,7847000
"78472","1",A,7847100
"78473","1",A,7847200
"78474","1",A,7847300
"78475","1",A,7847400
"78476","1",A,7847500
"78477","1",A,7847600
"78478","1",A,7847700
"78479","1",A,7847800
"78480","1",A,7847900
"78481","1",A,7848000
"78482","1",A,7848100
"78483","1",A,7848200
"78484","1",A,7848300
"78485","1",A,7848400
"78486","1",A,7848500
"78487","1",A,7848600
"78488","1",A,7848700
"78489","1",A,7848800
"78490","1",A,7848900
"78491","1",A,7849000
"78492","1",A,7849100
"78493","1",A,7849200
"78494","1",A,7849300
"78495","1",A,7849400
"78496","1",A,7849500
"78497","1",A,7849600
"78498","1",A,7849700
"78499","1",A,7849800
"78500","1",A,7849900
"78501","1",A,7850000
"78502","1",A,7850100
"78503","1",A,7850200
"78504","1",A,7850300
"78505","1",A,7850400
"78506","1",A,7850500
"78507","1",A,7850600
"78508","1",A,7850700
"78509","1",A,7850800
"78510","1",A,7850900
"78511","1",A,7851000
"78512","1",A,7851100
"78513","1",A,7851200
"78514","1",A,7851300
"78515","1",A,7851400
"78516","1",A,7851500
"78517","1",A,7851600
"78518","1",A,7851700
"78519","1",A,7851800
"78520","1",A,7851900
"78521","1",A,7852000
"78522","1",A,7852100
"78523","1",A,7852200
"78524","1",A,7852300
"78525","1",A,7852400
"78526","1",A,7852500
"78527","1",A,7852600
"78528","1",A,7852700
"78529","1",A,7852800
"78530","1",A,7852900
"78531","1",A,7853000
"78532","1",A,7853100
"78533","1",A,7853200
"78534","1",A,7853300
"78535","1",A,7853400
"78536","1",A,7853500
"78537","1",A,7853600
"78538","1",A,7853700
"78539","1",A,7853800
"78540","1",A,7853900
"78541","1",A,7854000
"78542","1",A,7854100
"78543","1",A,7854200
"78544","1",A,7854300
"78545","1",A,7854400
"78546","1",A,7854500
"78547","1",A,7854600
"78548","1",A,7854700
"78549","1",A,7854800
"78550","1",A,7854900
"78551","1",A,7855000
"78552","1",A,7855100
"78553","1",A,7855200
"78554","1",A,7855300
"78555","1",A,7855400
"78556","1",A,7855500
"78557","1",A,7855600
"78558","1",A,7855700
"78559","1",A,7855800
"78560","1",A,7855900
"78561","1",A,7856000
"78562","1",A,7856100
"78563","1",A,7856200
"78564","1",A,7856300
"78565","1",A,7856400
"78566","1",A,7856500
"78567","1",A,7856600
"78568","1",A,7856700
"78569","1",A,7856800
"78570","1",A,7856900
"78571","1",A,7857000
"78572","1",A,7857100
"78573","1",A,7857200
"78574","1",A,7857300
"78575","1",A,7857400
"78576","1",A,7857500
"78577","1",A,7857600
"78578","1",A,7857700
"78579","1",A,7857800
"78580","1",A,7857900
"78581","1",A,7858000
"78582","1",A,7858100
"78583","1",A,7858200
"78584","1",A,7858300
"78585","1",A,7858400
"78586","1",A,7858500
"78587","1",A,7858600
"78588","1",A,7858700
"78589","1",A,7858800
"78590","1",A,7858900
"78591","1",A,7859000
"78592","1",A,7859100
"78593","1",A,7859200
"78594","1",A,7859300
"78595","1",A,7859400
"78596","1",A,7859500
"78597","1",A,7859600
"78598","1",A,7859700
"78599","1",A,7859800
"78600","1",A,7859900
"78601","1",A,7860000
"78602","1",A,7860100
"78603","1",A,7860200
"78604","1",A,7860300
"78605","1",A,7860400
"78606","1",A,7860500
"78607","1",A,7860600
"78608","1",A,7860700
"78609","1",A,7860800
"78610","1",A,7860900
"78611","1",A,7861000
"78612","1",A,7861100
"78613","1",A,7861200
"78614","1",A,7861300
"78615","1",A,7861400
"78616","1",A,7861500
"78617","1",A,7861600
"78618","1",A,7861700
"78619","1",A,7861800
"78620","1",A,7861900
"78621","1",A,7862000
"78622","1",A,7862100
"78623","1",A,7862200
"78624","1",A,7862300
"78625","1",A,7862400
"78626","1",A,7862500
"78627","1",A,7862600
"78628","1",A,7862700
"78629","1",A,7862800
"78630","1",A,7862900
"78631","1",A,7863000
"78632","1",A,7863100
"78633","1",A,7863200
"78634","1",A,7863300
"78635","1",A,7863400
"78636","1",A,7863500
"78637","1",A,7863600
"78638","1",A,7863700
"78639","1",A,7863800
"78640","1",A,7863900
"78641","1",A,7864000
"78642","1",A,7864100
"78643","1",A,7864200
"78644","1",A,7864300
"78645","1",A,7864400
"78646","1",A,7864500
"78647","1",A,7864600
"78648","1",A,7864700
"78649","1",A,7864800
"78650","1",A,7864900
"78651","1",A,7865000
"78652","1",A,7865100
"78653","1",A,7865200
"78654","1",A,7865300
"78655","1",A,7865400
"78656","1",A,7865500
"78657","1",A,7865600
"78658","1",A,7865700
"78659","1",A,7865800
"78660","1",A,7865900
"78661","1",A,7866000
"78662","1",A,7866100
"78663","1",A,7866200
"78664","1",A,7866300
"78665","1",A,7866400
"78666","1",A,7866500
"78667","1",A,7866600
"78668","1",A,7866700
"78669","1",A,7866800
"78670","1",A,7866900
"78671","1",A,7867000
"78672","1",A,7867100
"78673","1",A,7867200
"78674","1",A,7867300
"78675","1",A,7867400
"78676","1",A,7867500
"78677","1",A,7867600
"78678","1",A,7867700
"78679","1",A,7867800
"78680","1",A,7867900
"78681","1",A,7868000
"78682","1",A,7868100
"78683","1",A,7868200
"78684","1",A,7868300
"78685","1",A,7868400
"78686","1",A,7868500
"78687","1",A,7868600
"78688","1",A,7868700
"78689","1",A,7868800
"78690","1",A,7868900
"78691","1",A,7869000
"78692","1",A,7869100
"78693","1",A,7869200
"78694","1",A,7869300
"78695","1",A,7869400
"78696","1",A,7869500
"78697","1",A,7869600
"78698","1",A,7869700
"78699","1",A,7869800
"78700","1",A,7869900
"78701","1",A,7870000
"78702","1",A,7870100
"78703","1",A,7870200
"78704","1",A,7870300
"78705","1",A,7870400
"78706","1",A,7870500
"78707","1",A,7870600
"78708","1",A,7870700
"78709","1",A,7870800
"78710","1",A,7870900
